hunk_id,group,path,old_start,old_count,new_start,new_count,claim,evidence,disposition,legacy_review,az_review
Gems/LyShine/Code/Source/UiTextComponent.cpp#1,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,31,1,30,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#2,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,639,1,638,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#3,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,643,1,642,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#4,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,863,1,862,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#5,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,1219,2,1218,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#6,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,1316,1,1315,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#7,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,1327,1,1326,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#8,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,1335,1,1334,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#9,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,2294,2,2293,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#10,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,2315,1,2314,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#11,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,2696,2,2695,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#12,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3593,1,3592,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#13,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3611,3,3610,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#14,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3625,1,3624,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#15,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3631,1,3630,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#16,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3647,3,3646,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#17,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3661,1,3660,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#18,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3667,1,3666,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#19,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3674,1,3673,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#20,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3689,1,3688,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#21,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3711,3,3710,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#22,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3725,1,3724,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#23,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,3730,1,3729,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#24,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,4082,2,4081,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#25,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,4189,1,4188,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#26,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,4191,1,4191,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#27,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,4267,2,4267,3,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#28,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,4270,1,4271,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#29,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,4811,1,4812,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#30,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,4877,1,4878,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#31,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,4881,1,4882,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponent.cpp#32,consumers,Gems/LyShine/Code/Source/UiTextComponent.cpp,5066,1,5067,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.cpp#1,consumers,Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.cpp,46,1,46,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.cpp#2,consumers,Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.cpp,65,2,65,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.cpp#3,consumers,Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.cpp,85,1,85,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.cpp#4,consumers,Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.cpp,97,1,97,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.h#1,consumers,Gems/LyShine/Code/Source/UiTextComponentOffsetsSelector.h,56,1,56,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#1,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,106,2,106,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#2,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,117,2,117,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#3,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,128,1,128,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#4,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,506,1,506,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#5,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,510,1,510,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#6,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,621,2,621,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#7,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,632,2,632,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#8,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,653,2,653,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTextInputComponent.cpp#9,consumers,Gems/LyShine/Code/Source/UiTextInputComponent.cpp,1578,1,1578,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTooltipDisplayComponent.cpp#1,consumers,Gems/LyShine/Code/Source/UiTooltipDisplayComponent.cpp,932,1,932,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTransform2dComponent.cpp#1,consumers,Gems/LyShine/Code/Source/UiTransform2dComponent.cpp,50,1,50,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTransform2dComponent.cpp#2,consumers,Gems/LyShine/Code/Source/UiTransform2dComponent.cpp,452,1,452,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/UiTransform2dComponent.cpp#3,consumers,Gems/LyShine/Code/Source/UiTransform2dComponent.cpp,1941,1,1941,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/World/UiCanvasAssetRefComponent.cpp#1,consumers,Gems/LyShine/Code/Source/World/UiCanvasAssetRefComponent.cpp,8,0,9,2,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Source/World/UiCanvasOnMeshComponent.cpp#1,consumers,Gems/LyShine/Code/Source/World/UiCanvasOnMeshComponent.cpp,36,1,36,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/AnimationTest.cpp#1,consumers,Gems/LyShine/Code/Tests/AnimationTest.cpp,15,0,16,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/AnimationTest.cpp#2,consumers,Gems/LyShine/Code/Tests/AnimationTest.cpp,16,0,18,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/AnimationTest.cpp#3,consumers,Gems/LyShine/Code/Tests/AnimationTest.cpp,138,0,141,7,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/AnimationTest.cpp#4,consumers,Gems/LyShine/Code/Tests/AnimationTest.cpp,179,0,189,22,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#1,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,9,0,10,5,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#2,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,11,0,17,14,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#3,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,14,2,33,1,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#4,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,17,1,35,139,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#5,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,18,0,175,161,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#6,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,20,0,338,7,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#7,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,26,2,350,1,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#8,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,35,0,359,82,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#9,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,45,0,451,5,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#10,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,46,0,457,2,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Tests/SerializationTest.cpp#11,serialization,Gems/LyShine/Code/Tests/SerializationTest.cpp,73,1,485,290,"Preserve reflected ids, legacy conversion behavior, and semantic asset values.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/lyshine_static_files.cmake#1,build dependencies,Gems/LyShine/Code/lyshine_static_files.cmake,209,2,209,3,Remove only dependencies proven unused by no-unity compilation.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShineExamples/Code/Source/UiCustomImageComponent.cpp#1,consumers,Gems/LyShineExamples/Code/Source/UiCustomImageComponent.cpp,377,1,377,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShineExamples/Code/Source/UiCustomImageComponent.cpp#2,consumers,Gems/LyShineExamples/Code/Source/UiCustomImageComponent.cpp,379,1,379,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#1,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,51,1,51,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#2,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,57,1,57,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#3,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,62,1,62,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#4,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,64,2,64,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#5,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,67,1,67,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#6,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,69,2,69,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#7,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,74,2,74,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#8,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,80,1,80,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#9,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,84,1,84,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#10,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,87,3,87,3,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#11,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,93,1,93,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#12,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,98,2,98,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#13,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,105,1,105,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#14,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,110,2,110,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#15,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,117,1,117,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#16,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,123,2,123,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#17,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,127,1,127,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#18,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,145,4,145,4,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#19,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,161,4,161,4,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#20,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,173,1,173,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#21,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,176,1,176,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/Maestro/Code/Source/Cinematics/2DSpline.h#22,animation/math,Gems/Maestro/Code/Source/Cinematics/2DSpline.h,182,4,182,4,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
